country,department,month,revenue,interest_income,fee_income,operating_expenses,loan_loss_provisions,net_income,tax,net_profit_after_tax
UK,Engineering,2024-05-01,26636466.67,16073308.12,10563158.55,17432362.05,1205723.06,7998381.56,1999595.39,5998786.17
UK,Engineering,2024-06-01,26311364.96,15587550.44,10723814.52,18040969.53,423356.02,7847039.41,1961759.85,5885279.56
UK,Engineering,2024-07-01,24158699.07,14126531.67,10032167.4,18485588.41,498294.16,5174816.5,1293704.12,3881112.38
UK,Engineering,2024-08-01,23285539.87,13963337.48,9322202.39,18906851.19,935306.99,3443381.69,860845.42,2582536.27
UK,Engineering,2024-09-01,22093022.32,13288778.75,8804243.57,19056573.32,567907.71,2468541.29,617135.32,1851405.97
UK,Engineering,2024-10-01,22567458.77,13647397.61,8920061.16,18260258.5,1099247.17,3207953.1,801988.28,2405964.82
UK,Engineering,2024-11-01,23263882.55,13904651.03,9359231.52,17849851.24,337506.35,5076524.96,1269131.24,3807393.72
UK,Engineering,2024-12-01,23204620.9,14082705.82,9121915.08,19224174.51,422865.41,3557580.98,889395.24,2668185.74
UK,Platform & Software,2020-01-01,39013074.26,23039961.7,15973112.56,26036843.23,1315923.75,11660307.28,2915076.82,8745230.46
UK,Platform & Software,2020-02-01,40684754.87,24252121.29,16432633.58,27253094.9,780838.17,12650821.8,3162705.45,9488116.35
UK,Platform & Software,2020-03-01,44341877.95,26652987.68,17688890.27,26147620.15,485654.47,17708603.33,4427150.83,13281452.5
UK,Platform & Software,2020-04-01,42669617.38,24751199.42,17918417.96,27934934.91,778895.8,13955786.67,3488946.67,10466840.0
UK,Platform & Software,2020-05-01,43883083.13,26904914.34,16978168.79,26550473.11,2166471.8,15166138.22,3791534.56,11374603.66
UK,Platform & Software,2020-06-01,41257516.05,25189948.91,16067567.14,27047984.47,1338113.05,12871418.53,3217854.63,9653563.9
UK,Platform & Software,2020-07-01,39920864.62,23284870.8,16635993.82,28093410.39,796051.49,11031402.74,2757850.68,8273552.06
UK,Platform & Software,2020-08-01,38594987.32,22914140.35,15680846.97,28136218.23,1341988.99,9116780.1,2279195.02,6837585.08
UK,Platform & Software,2020-09-01,37797326.08,22600171.43,15197154.65,28402696.6,836751.99,8557877.49,2139469.37,6418408.12
UK,Platform & Software,2020-10-01,35747480.87,21287613.5,14459867.37,26355834.34,434028.53,8957618.0,2239404.5,6718213.5
UK,Platform & Software,2020-11-01,35435934.99,21283049.9,14152885.09,27128472.03,1596664.76,6710798.2,1677699.55,5033098.65
UK,Platform & Software,2020-12-01,36955448.86,21861524.36,15093924.5,26083867.59,1508438.18,9363143.09,2340785.77,7022357.32
UK,Platform & Software,2021-01-01,40771514.4,25037378.17,15734136.23,26794518.79,1924620.56,12052375.05,3013093.76,9039281.29
UK,Platform & Software,2021-02-01,43707282.63,26312324.44,17394958.19,26687191.5,2044462.97,14975628.16,3743907.04,11231721.12
UK,Platform & Software,2021-03-01,44735314.93,26906780.49,17828534.44,26258970.01,2113373.34,16362971.58,4090742.9,12272228.68
UK,Platform & Software,2021-04-01,43476183.14,26578203.12,16897980.02,26463902.36,843095.05,16169185.73,4042296.43,12126889.3
UK,Platform & Software,2021-05-01,45060986.68,27342469.72,17718516.96,27819048.74,937388.99,16304548.95,4076137.24,12228411.71
UK,Platform & Software,2021-06-01,43031089.2,26046523.64,16984565.56,28355151.16,694168.68,13981769.36,3495442.34,10486327.02
UK,Platform & Software,2021-07-01,39829805.73,23300711.52,16529094.21,26462016.32,1190789.21,12177000.2,3044250.05,9132750.15
UK,Platform & Software,2021-08-01,39275271.71,23952869.04,15322402.67,29136643.85,1298850.02,8839777.84,2209944.46,6629833.38
UK,Platform & Software,2021-09-01,35557925.13,21317800.49,14240124.64,28625887.24,754998.47,6177039.42,1544259.86,4632779.56
UK,Platform & Software,2021-10-01,36239319.52,21569298.65,14670020.87,28771446.57,397781.43,7070091.52,1767522.88,5302568.64
UK,Platform & Software,2021-11-01,37415026.3,21910857.64,15504168.66,27239760.04,1044611.26,9130655.0,2282663.75,6847991.25
UK,Platform & Software,2021-12-01,38012498.07,22201650.21,15810847.86,29082570.54,1650339.18,7279588.35,1819897.09,5459691.26
UK,Platform & Software,2022-01-01,41653713.3,24482823.58,17170889.72,28056770.37,802285.31,12794657.62,3198664.4,9595993.22
UK,Platform & Software,2022-02-01,43326998.67,26826960.47,16500038.2,27759958.63,1469736.85,14097303.19,3524325.8,10572977.39
UK,Platform & Software,2022-03-01,44630473.14,26760847.64,17869625.5,27248515.67,1622052.31,15759905.16,3939976.29,11819928.87
UK,Platform & Software,2022-04-01,45177722.24,26910620.84,18267101.4,27248907.05,1780354.56,16148460.63,4037115.16,12111345.47
UK,Platform & Software,2022-05-01,43967877.88,26567243.77,17400634.11,28025416.5,1261850.27,14680611.11,3670152.78,11010458.33
UK,Platform & Software,2022-06-01,42775304.18,25722636.06,17052668.12,29248075.37,1713851.13,11813377.68,2953344.42,8860033.26
UK,Platform & Software,2022-07-01,41597070.34,24910628.88,16686441.46,28013810.38,1134287.77,12448972.19,3112243.05,9336729.14
UK,Platform & Software,2022-08-01,40388808.26,23965103.35,16423704.91,27988319.46,983336.12,11417152.68,2854288.17,8562864.51
UK,Platform & Software,2022-09-01,38396261.0,22775283.55,15620977.45,29549609.89,636266.21,8210384.9,2052596.22,6157788.68
UK,Platform & Software,2022-10-01,36576151.1,21527361.88,15048789.22,29599187.35,1280257.18,5696706.57,1424176.64,4272529.93
UK,Platform & Software,2022-11-01,38517461.93,23164225.97,15353235.96,29575433.6,630805.05,8311223.28,2077805.82,6233417.46
UK,Platform & Software,2022-12-01,39975412.77,24615495.33,15359917.44,29585635.46,728852.17,9660925.14,2415231.28,7245693.86
UK,Platform & Software,2023-01-01,41794962.53,25693499.01,16101463.52,28499454.52,604990.37,12690517.64,3172629.41,9517888.23
UK,Platform & Software,2023-02-01,43387627.93,26519843.52,16867784.41,27645407.83,440888.58,15301331.52,3825332.88,11475998.64
UK,Platform & Software,2023-03-01,47315628.46,28686141.74,18629486.72,27872482.69,902370.22,18540775.55,4635193.89,13905581.66
UK,Platform & Software,2023-04-01,46748462.94,28467148.71,18281314.23,27786237.59,1836007.92,17126217.43,4281554.36,12844663.07
UK,Platform & Software,2023-05-01,46898118.62,28413112.07,18485006.55,28642619.99,1701260.95,16554237.68,4138559.42,12415678.26
UK,Platform & Software,2023-06-01,44373606.8,26427316.57,17946290.23,29724782.6,1664544.41,12984279.79,3246069.95,9738209.84
UK,Platform & Software,2023-07-01,43258870.08,26732354.05,16526516.03,29471976.25,702006.99,13084886.84,3271221.71,9813665.13
UK,Platform & Software,2023-08-01,41311630.06,24729362.14,16582267.92,29736798.62,1889071.01,9685760.43,2421440.11,7264320.32
UK,Platform & Software,2023-09-01,40509088.99,24463738.12,16045350.87,29147105.34,1889090.64,9472893.01,2368223.25,7104669.76
UK,Platform & Software,2023-10-01,38596755.58,23516401.18,15080354.4,29962012.79,853540.4,7781202.39,1945300.6,5835901.79
UK,Platform & Software,2023-11-01,38622697.42,22771159.44,15851537.98,30589916.02,681314.53,7351466.87,1837866.72,5513600.15
UK,Platform & Software,2023-12-01,39214357.75,23255339.86,15959017.89,28463033.36,1690384.46,9060939.93,2265234.98,6795704.95
UK,Platform & Software,2024-01-01,42672563.54,26235911.9,16436651.64,29236272.16,629766.7,12806524.68,3201631.17,9604893.51
UK,Platform & Software,2024-02-01,46679213.49,28314712.73,18364500.76,27988765.01,1582538.98,17107909.5,4276977.38,12830932.12
UK,Platform & Software,2024-03-01,46166220.84,27664043.5,18502177.34,28904233.36,1605213.86,15656773.62,3914193.4,11742580.22
UK,Platform & Software,2024-04-01,48957916.24,29698927.75,19258988.49,29812009.67,1819506.12,17326400.45,4331600.11,12994800.34
UK,Platform & Software,2024-05-01,48357188.99,29552524.18,18804664.81,29150514.27,978328.17,18228346.55,4557086.64,13671259.91
UK,Platform & Software,2024-06-01,45980462.53,27234132.94,18746329.59,30393277.07,1875611.84,13711573.62,3427893.4,10283680.22
UK,Platform & Software,2024-07-01,43371536.52,25851573.64,17519962.88,30827523.14,2080311.08,10463702.3,2615925.58,7847776.72
UK,Platform & Software,2024-08-01,42600944.78,25253317.17,17347627.61,29393642.36,2066602.95,11140699.47,2785174.87,8355524.6
UK,Platform & Software,2024-09-01,39765195.27,24501292.83,15263902.44,29065671.71,544065.56,10155458.0,2538864.5,7616593.5
UK,Platform & Software,2024-10-01,39210456.78,22974400.76,16236056.02,30249990.01,539544.71,8420922.06,2105230.52,6315691.54
UK,Platform & Software,2024-11-01,39399713.8,23680544.49,15719169.31,30221473.43,1133576.25,8044664.12,2011166.03,6033498.09
UK,Platform & Software,2024-12-01,41268079.58,24531336.29,16736743.29,30576578.01,1157485.43,9534016.14,2383504.04,7150512.1
Germany,Finance,2020-01-01,33098922.34,19930115.71,13168806.63,17382287.18,368372.14,15348263.02,3837065.76,11511197.26
Germany,Finance,2020-02-01,33738114.87,20602942.35,13135172.52,16571451.53,708151.09,16458512.25,4114628.06,12343884.19
Germany,Finance,2020-03-01,36151533.57,21489153.5,14662380.07,17212419.54,1408942.29,17530171.74,4382542.93,13147628.81
Germany,Finance,2020-04-01,35007804.25,21122092.1,13885712.15,17214181.07,593618.48,17200004.7,4300001.18,12900003.52
Germany,Finance,2020-05-01,36127312.46,21331853.86,14795458.6,16427167.95,1229947.63,18470196.88,4617549.22,13852647.66
Germany,Finance,2020-06-01,34697028.97,20602309.01,14094719.96,18062200.66,453588.22,16181240.09,4045310.02,12135930.07
Germany,Finance,2020-07-01,32641973.03,19769850.4,12872122.63,17093088.07,1298537.87,14250347.09,3562586.77,10687760.32
Germany,Finance,2020-08-01,31303890.76,19142214.09,12161676.67,17108535.06,691536.29,13503819.41,3375954.85,10127864.56
Germany,Finance,2020-09-01,30209526.58,17659224.0,12550302.58,17501294.06,898251.32,11809981.2,2952495.3,8857485.9
Germany,Finance,2020-10-01,30636020.57,18313770.59,12322249.98,18169576.15,448621.07,12017823.35,3004455.84,9013367.51
Germany,Finance,2020-11-01,29329229.97,17621192.99,11708036.98,18258863.45,1003301.31,10067065.21,2516766.3,7550298.91
Germany,Finance,2020-12-01,30758178.51,18095815.43,12662363.08,17972621.84,836589.8,11948966.87,2987241.72,8961725.15
Germany,Finance,2021-01-01,34349058.0,20457707.01,13891350.99,17262509.47,1090217.98,15996330.55,3999082.64,11997247.91
Germany,Finance,2021-02-01,34311392.53,20911590.09,13399802.44,17415414.39,1306643.38,15589334.76,3897333.69,11692001.07
Germany,Finance,2021-03-01,34886149.93,20913935.27,13972214.66,18224673.72,1276417.68,15385058.53,3846264.63,11538793.9
Germany,Finance,2021-04-01,36909626.14,22116961.09,14792665.05,17143615.24,1738986.35,18027024.55,4506756.14,13520268.41
Germany,Finance,2021-05-01,35084438.07,21150224.32,13934213.75,16900376.12,612982.27,17571079.68,4392769.92,13178309.76
Germany,Finance,2021-06-01,34994195.16,20602719.39,14391475.77,17744850.74,1130128.4,16119216.02,4029804.0,12089412.02
Germany,Finance,2021-07-01,34383099.63,20230050.42,14153049.21,17974458.9,1144435.3,15264205.43,3816051.36,11448154.07
Germany,Finance,2021-08-01,30830420.37,18556991.78,12273428.59,17204449.82,678692.37,12947278.18,3236819.54,9710458.64
Germany,Finance,2021-09-01,31307309.07,19049064.5,12258244.57,17538579.19,951987.68,12816742.2,3204185.55,9612556.65
Germany,Finance,2021-10-01,29723208.61,17457761.94,12265446.67,17383674.49,927981.52,11411552.6,2852888.15,8558664.45
Germany,Finance,2021-11-01,31123909.89,18295045.39,12828864.5,17512708.1,614605.28,12996596.51,3249149.13,9747447.38
Germany,Finance,2021-12-01,32002290.31,19408935.22,12593355.09,18161848.08,932259.28,12908182.95,3227045.74,9681137.21
Germany,Finance,2022-01-01,33148670.02,19923415.97,13225254.05,17997845.34,1162894.85,13987929.83,3496982.46,10490947.37
Germany,Finance,2022-02-01,36117274.44,22350255.71,13767018.73,18236764.28,1600494.59,16280015.57,4070003.89,12210011.68
Germany,Finance,2022-03-01,36880266.98,21577730.32,15302536.66,17931136.69,1829064.93,17120065.36,4280016.34,12840049.02
Germany,Finance,2022-04-01,36339537.22,21720094.12,14619443.1,18233961.46,964463.85,17141111.91,4285277.98,12855833.93
Germany,Finance,2022-05-01,38364000.11,22738161.85,15625838.26,18631218.86,1007272.09,18725509.16,4681377.29,14044131.87
Germany,Finance,2022-06-01,36120705.68,22289392.02,13831313.66,17749285.0,931377.94,17440042.74,4360010.68,13080032.06
Germany,Finance,2022-07-01,34249872.89,20106910.98,14142961.91,17879161.85,958761.27,15411949.77,3852987.44,11558962.33
Germany,Finance,2022-08-01,33209371.71,20408694.09,12800677.62,18881365.98,968871.2,13359134.53,3339783.63,10019350.9
Germany,Finance,2022-09-01,32566081.33,19874271.73,12691809.6,18006338.56,1461397.94,13098344.83,3274586.21,9823758.62
Germany,Finance,2022-10-01,31223365.86,19029929.16,12193436.7,18249106.84,933120.89,12041138.13,3010284.53,9030853.6
Germany,Finance,2022-11-01,31134212.67,18279793.79,12854418.88,18093707.61,1010849.02,12029656.04,3007414.01,9022242.03
Germany,Finance,2022-12-01,33929654.2,20300043.42,13629610.78,18777585.44,393514.16,14758554.6,3689638.65,11068915.95
Germany,Finance,2023-01-01,34192163.37,20512407.86,13679755.51,18587890.76,1691389.09,13912883.52,3478220.88,10434662.64
Germany,Finance,2023-02-01,36927496.91,21719661.64,15207835.27,18540244.6,1727212.46,16660039.85,4165009.96,12495029.89
Germany,Finance,2023-03-01,38902866.88,23694520.59,15208346.29,18358775.45,1567657.48,18976433.95,4744108.49,14232325.46
Germany,Finance,2023-04-01,39604006.5,23994419.73,15609586.77,18526227.3,1476728.52,19601050.68,4900262.67,14700788.01
Germany,Finance,2023-05-01,38943141.0,23194578.78,15748562.22,17780329.56,914502.18,20248309.26,5062077.32,15186231.94
Germany,Finance,2023-06-01,38186507.18,22659502.87,15527004.31,18544235.1,1323340.67,18318931.41,4579732.85,13739198.56
Germany,Finance,2023-07-01,34612538.95,20287073.46,14325465.49,19321861.06,1557220.23,13733457.66,3433364.42,10300093.24
Germany,Finance,2023-08-01,33475575.1,20381415.37,13094159.73,19343891.13,768819.28,13362864.69,3340716.17,10022148.52
Germany,Finance,2023-09-01,31507184.91,18941767.5,12565417.41,19464121.28,556853.63,11486210.0,2871552.5,8614657.5
Germany,Finance,2023-10-01,31906160.4,18881750.26,13024410.14,18207984.1,1081951.31,12616224.99,3154056.25,9462168.74
Germany,Finance,2023-11-01,32459118.07,19851296.1,12607821.97,18865446.89,1346265.79,12247405.39,3061851.35,9185554.04
Germany,Finance,2023-12-01,34769256.77,20954230.7,13815026.07,18109302.44,1301732.68,15358221.65,3839555.41,11518666.24
Germany,Finance,2024-01-01,36280236.84,21905174.4,14375062.44,18169554.28,1034263.11,17076419.45,4269104.86,12807314.59
Germany,Finance,2024-02-01,37074054.29,22608054.37,14465999.92,19174847.02,802966.35,17096240.92,4274060.23,12822180.69
Germany,Finance,2024-03-01,38547500.28,22799982.86,15747517.42,19041971.54,905669.0,18599859.74,4649964.93,13949894.81
Germany,Finance,2024-04-01,40947009.67,24641933.49,16305076.18,18590059.62,1050913.58,21306036.47,5326509.12,15979527.35
Germany,Finance,2024-05-01,40314417.65,23986334.68,16328082.97,18782370.58,953676.95,20578370.12,5144592.53,15433777.59
Germany,Finance,2024-06-01,36672603.79,22169629.37,14502974.42,18184118.67,919106.43,17569378.69,4392344.67,13177034.02
Germany,Finance,2024-07-01,36095282.12,21793867.12,14301415.0,18107441.35,1533314.86,16454525.91,4113631.48,12340894.43
Germany,Finance,2024-08-01,33882119.88,20130955.17,13751164.71,19786419.58,1085100.89,13010599.41,3252649.85,9757949.56
Germany,Finance,2024-09-01,33782420.3,20515965.85,13266454.45,18845175.89,696865.39,14240379.02,3560094.76,10680284.26
Germany,Finance,2024-10-01,33814578.9,20566164.26,13248414.64,19010506.04,484331.86,14319741.0,3579935.25,10739805.75
Germany,Finance,2024-11-01,32874626.37,19823747.41,13050878.96,18377697.14,490379.75,14006549.48,3501637.37,10504912.11
Germany,Finance,2024-12-01,35868300.89,21326372.01,14541928.88,18222141.7,459515.95,17186643.24,4296660.81,12889982.43
Germany,Accounting,2020-01-01,9456908.64,5681588.46,3775320.18,6385468.61,254679.8,2816760.23,704190.06,2112570.17
Germany,Accounting,2020-02-01,10128918.88,5923280.56,4205638.32,5971518.45,146436.63,4010963.8,1002740.95,3008222.85
Germany,Accounting,2020-03-01,11131566.19,6745192.43,4386373.76,6123830.02,218481.6,4789254.57,1197313.64,3591940.93
Germany,Accounting,2020-04-01,10746827.87,6347990.11,4398837.76,6429239.67,506326.71,3811261.49,952815.37,2858446.12
Germany,Accounting,2020-05-01,10564807.16,6369183.99,4195623.17,5984072.45,352492.68,4228242.03,1057060.51,3171181.52
Germany,Accounting,2020-06-01,10458111.74,6422695.1,4035416.64,6589968.09,264913.17,3603230.48,900807.62,2702422.86
Germany,Accounting,2020-07-01,9786581.63,5997192.67,3789388.96,6094527.67,321485.4,3370568.56,842642.14,2527926.42
Germany,Accounting,2020-08-01,9719358.02,5749763.06,3969594.96,6516918.64,145620.58,3056818.8,764204.7,2292614.1
Germany,Accounting,2020-09-01,8954539.79,5337627.61,3616912.18,6170318.0,307895.48,2476326.31,619081.58,1857244.73
Germany,Accounting,2020-10-01,9373962.59,5618810.51,3755152.08,6206228.31,94927.63,3072806.65,768201.66,2304604.99
Germany,Accounting,2020-11-01,9234002.96,5592297.72,3641705.24,6588128.72,406144.52,2239729.72,559932.43,1679797.29
Germany,Accounting,2020-12-01,9416404.2,5698885.46,3717518.74,6592373.59,248041.12,2575989.49,643997.37,1931992.12
Germany,Accounting,2021-01-01,9897220.55,6009338.15,3887882.4,6631342.65,435709.85,2830168.05,707542.01,2122626.04
Germany,Accounting,2021-02-01,10553299.13,6517029.63,4036269.5,6565583.03,192124.4,3795591.7,948897.92,2846693.78
Germany,Accounting,2021-03-01,11073236.24,6706345.4,4366890.84,6648933.39,262342.12,4161960.73,1040490.18,3121470.55
Germany,Accounting,2021-04-01,10826834.13,6365892.06,4460942.07,6349008.97,299768.83,4178056.33,1044514.08,3133542.25
Germany,Accounting,2021-05-01,10677832.19,6422834.4,4254997.79,6161550.22,464246.41,4052035.56,1013008.89,3039026.67
Germany,Accounting,2021-06-01,10654479.45,6524649.94,4129829.51,6384046.89,199421.32,4071011.24,1017752.81,3053258.43
Germany,Accounting,2021-07-01,10008090.28,6024204.4,3983885.88,6597204.28,459752.69,2951133.31,737783.33,2213349.98
Germany,Accounting,2021-08-01,9775444.48,5749276.88,4026167.6,6768943.0,366185.09,2640316.39,660079.1,1980237.29
Germany,Accounting,2021-09-01,9433189.86,5641488.54,3791701.32,6201104.99,363392.76,2868692.11,717173.03,2151519.08
Germany,Accounting,2021-10-01,8985815.74,5269782.12,3716033.62,6404542.88,97224.41,2484048.45,621012.11,1863036.34
Germany,Accounting,2021-11-01,9322901.37,5591706.86,3731194.51,6458890.27,256328.45,2607682.65,651920.66,1955761.99
Germany,Accounting,2021-12-01,9594543.24,5775282.51,3819260.73,6789123.73,195674.6,2609744.91,652436.23,1957308.68
Germany,Accounting,2022-01-01,9980628.91,5973277.05,4007351.86,6589054.57,306273.48,3085300.86,771325.22,2313975.64
Germany,Accounting,2022-02-01,10732081.33,6526492.46,4205588.87,6242140.22,271068.37,4218872.74,1054718.18,3164154.56
Germany,Accounting,2022-03-01,10816330.06,6441064.5,4375265.56,6693957.09,176848.58,3945524.39,986381.1,2959143.29
Germany,Accounting,2022-04-01,11506683.54,6921149.98,4585533.56,6406594.98,356824.04,4743264.52,1185816.13,3557448.39
Germany,Accounting,2022-05-01,10961830.18,6605841.31,4355988.87,6347156.15,300746.04,4313927.99,1078482.0,3235445.99
Germany,Accounting,2022-06-01,11032562.64,6799167.26,4233395.38,6535825.82,183859.33,4312877.49,1078219.37,3234658.12
Germany,Accounting,2022-07-01,10309974.44,5984548.09,4325426.35,6687927.19,339243.13,3282804.12,820701.03,2462103.09
Germany,Accounting,2022-08-01,10239460.01,6122544.8,4116915.21,6863318.5,405931.08,2970210.43,742552.61,2227657.82
Germany,Accounting,2022-09-01,9426118.23,5613916.24,3812201.99,6582044.21,157576.88,2686497.14,671624.28,2014872.86
Germany,Accounting,2022-10-01,9337212.86,5388499.4,3948713.46,6713615.42,122148.47,2501448.97,625362.24,1876086.73
